Area Maximum,Valid Landslide,Latitude,Longitude,X Coordinate,Y Coordinate,slope,land_cover
225.0,1,-36.526028,174.590587,1742403.09,5956528.1,E    +F,Low Producing Grassland
46.0,1,-36.527141,174.593521,1742663.75,5956400.34,E    +F,Low Producing Grassland
225.0,1,-36.531267,174.591477,1742473.18,5955945.68,E,Low Producing Grassland
225.0,1,-36.531358,174.5914,1742466.11,5955935.6,E,Low Producing Grassland
225.0,1,-36.532675,174.591364,1742460.54,5955789.619999999,E,Low Producing Grassland
46.0,1,-36.535887,174.59131,1742449.82,5955433.35,E,Low Producing Grassland
46.0,1,-36.538804,174.591655,1742475.33,5955109.23,E    +F,Low Producing Grassland
46.0,1,-36.537469,174.590644,1742387.22,5955258.85,E    +F,Low Producing Grassland
225.0,1,-36.537377,174.590553,1742379.29,5955269.14,E    +F,Low Producing Grassland
46.0,1,-36.534219,174.589765,1742314.56,5955620.7,E,Low Producing Grassland
46.0,1,-36.533982,174.589121,1742257.32,5955647.92,E,Low Producing Grassland
225.0,1,-36.533567,174.588804,1742229.67,5955694.44,E,Low Producing Grassland
225.0,1,-36.533483,174.588867,1742235.45,5955703.659999999,E,Low Producing Grassland
1.1,1,-36.528649,174.590426,1742383.92,5956237.64,E    +F,Low Producing Grassland
225.0,1,-36.524155,174.589471,1742306.62,5956737.54,E    +F,Low Producing Grassland
46.0,1,-36.522574,174.590128,1742368.36,5956912.03,E    +F,Low Producing Grassland
225.0,1,-36.522193,174.590886,1742436.96,5956953.19,E    +F,Low Producing Grassland
46.0,1,-36.522385,174.590967,1742443.82,5956931.75,E    +F,Low Producing Grassland
46.0,1,-36.522349,174.590731,1742422.81,5956936.04,E    +F,Low Producing Grassland
225.0,1,-36.522398,174.590148,1742370.5,5956931.54,E    +F,Low Producing Grassland
46.0,1,-36.519024,174.586931,1742088.62,5957310.53,E    +F,Low Producing Grassland
46.0,1,-36.518665,174.587211,1742114.34,5957349.98,E    +F,Low Producing Grassland
225.0,1,-36.522517,174.587436,1742127.42,5956922.319999999,D    +E,Low Producing Grassland
46.0,1,-36.522722,174.586947,1742083.26,5956900.24,D    +E,Low Producing Grassland
46.0,1,-36.522853,174.587026,1742090.12,5956885.659999999,E    +F,Low Producing Grassland
46.0,1,-36.522969,174.587146,1742100.62,5956872.59,E    +F,Low Producing Grassland
46.0,1,-36.52838,174.585971,1741985.51,5956274.08,D    +E,Low Producing Grassland
46.0,1,-36.528569,174.585805,1741970.29,5956253.29,D    +E,Low Producing Grassland
46.0,1,-36.539056,174.586665,1742028.16,5955088.649999999,E    +F,Low Producing Grassland
225.0,1,-36.537333,174.586441,1742011.23,5955280.07,E    +F,Low Producing Grassland
1.1,1,-36.536285,174.586999,1742063.12,5955395.54,E    +F,Low Producing Grassland
225.0,1,-36.523187,174.581948,1741634.81,5956856.08,E    +F,Low Producing Grassland
1.1,1,-36.530122,174.583378,1741750.18,5956084.57,F    +G,Low Producing Grassland
225.0,1,-36.525323,174.582609,1741690.11,5956618.14,E    +F,Low Producing Grassland
225.0,1,-36.524559,174.581918,1741629.66,5956703.88,E    +F,Low Producing Grassland
1.1,1,-36.525665,174.583339,1741754.85,5956579.119999999,E    +F,Low Producing Grassland
225.0,1,-36.524179,174.584808,1741889.04,5956741.819999999,E    +F,Low Producing Grassland
46.0,1,-36.523789,174.58507,1741913.27,5956784.7,E    +F,Low Producing Grassland
225.0,1,-36.521788,174.585312,1741938.56,5957006.35,D    +E,Low Producing Grassland
46.0,1,-36.522941,174.584624,1741874.89,5956879.45,E    +F,Low Producing Grassland
46.0,1,-36.522858,174.584924,1741901.9,5956888.24,E    +F,Low Producing Grassland
46.0,1,-36.522852,174.585221,1741928.49,5956888.45,E    +F,Low Producing Grassland
225.0,1,-36.520921,174.584042,1741826.45,5957104.31,D    +E,Low Producing Grassland
225.0,1,-36.518378,174.584842,1741902.76,5957385.35,E    +F,Low Producing Grassland
225.0,1,-36.517801,174.584328,1741857.75,5957450.08,E    +F,Low Producing Grassland
225.0,1,-36.517409,174.584051,1741833.63,5957493.92,E    +F,Low Producing Grassland
225.0,1,-36.523683,174.579994,1741458.92,5956803.88,E    +F,Low Producing Grassland
225.0,1,-36.525652,174.581334,1741575.32,5956583.52,E    +F,Low Producing Grassland
225.0,1,-36.528922,174.581319,1741568.03,5956220.81,F    +G,Low Producing Grassland
225.0,1,-36.528988,174.581548,1741588.4,5956213.1,F    +G,Low Producing Grassland
46.0,1,-36.525406,174.578865,1741354.74,5956614.38,D    +E,Low Producing Grassland
46.0,1,-36.525057,174.57956,1741417.55,5956652.109999999,E    +F,Low Producing Grassland
46.0,1,-36.524887,174.579266,1741391.61,5956671.41,E    +F,Low Producing Grassland
225.0,1,-36.522922,174.579423,1741409.19,5956889.2,D    +E,Low Producing Grassland
225.0,1,-36.519168,174.575609,1741074.57,5957311.28,E,Low Producing Grassland
225.0,1,-36.519475,174.575585,1741071.78,5957277.2,D    +E,Low Producing Grassland
225.0,1,-36.519356,174.575359,1741051.84,5957290.7,D    +E,Low Producing Grassland
225.0,1,-36.536919,174.577287,1741192.47,5955339.56,F    +G,Low Producing Grassland
46.0,1,-36.526858,174.572835,1740812.18,5956462.19,F    +G,Low Producing Grassland
46.0,1,-36.526897,174.572967,1740823.97,5956457.68,F    +G,Low Producing Grassland
46.0,1,-36.522705,174.572842,1740820.33,5956922.859999999,D    +E,Low Producing Grassland
225.0,1,-36.518316,174.571453,1740703.93,5957411.819999999,E,Low Producing Grassland
46.0,1,-36.51826,174.571028,1740665.99,5957418.68,E,Low Producing Grassland
46.0,1,-36.518062,174.571058,1740668.99,5957440.54,E,Low Producing Grassland
46.0,1,-36.522785,174.570875,1740644.12,5956916.85,D    +E,Low Producing Grassland
46.0,1,-36.525783,174.572131,1740751.09,5956582.44,D    +E,Low Producing Grassland
9.0,1,-36.526331,174.57207,1740744.66,5956521.78,F    +G,Low Producing Grassland
46.0,1,-36.526383,174.572217,1740757.74,5956515.78,F    +G,Low Producing Grassland
46.0,1,-36.528631,174.572164,1740748.95,5956266.470000001,F    +G,Low Producing Grassland
46.0,1,-36.530117,174.570404,1740588.6,5956104.2,D    +E,Low Producing Grassland
46.0,1,-36.529811,174.569883,1740542.51,5956138.930000001,D    +E,Low Producing Grassland
46.0,1,-36.529498,174.569108,1740473.7,5956174.72,D    +E,Low Producing Grassland
46.0,1,-36.529528,174.569326,1740493.21,5956171.08,D    +E,Low Producing Grassland
46.0,1,-36.529466,174.569227,1740484.42,5956178.149999999,D    +E,Low Producing Grassland
46.0,1,-36.529448,174.569521,1740510.8,5956179.76,D    +E,Low Producing Grassland
46.0,1,-36.527455,174.569119,1740478.4,5956401.39,D    +E,Low Producing Grassland
225.0,1,-36.526802,174.568747,1740446.26,5956474.41,D    +E,Low Producing Grassland
225.0,1,-36.527047,174.570231,1740578.66,5956445.0,D    +E,Low Producing Grassland
225.0,1,-36.526901,174.569671,1740528.84,5956462.03,D    +E,Low Producing Grassland
46.0,1,-36.526376,174.569409,1740506.29,5956520.71,D    +E,Low Producing Grassland
225.0,1,-36.518544,174.567924,1740387.53,5957391.67,D    +E,Low Producing Grassland
46.0,1,-36.518381,174.567265,1740328.79,5957410.75,D    +E,Low Producing Grassland
225.0,1,-36.517823,174.567938,1740390.1,5957471.63,D    +E,Low Producing Grassland
46.0,1,-36.518229,174.566912,1740297.5,5957428.109999999,D    +E,Low Producing Grassland
46.0,1,-36.517944,174.566222,1740236.19,5957460.69,D    +E,Low Producing Grassland
46.0,1,-36.518219,174.568001,1740395.03,5957427.68,D    +E,Low Producing Grassland
46.0,1,-36.518304,174.567826,1740379.17,5957418.470000001,D    +E,Low Producing Grassland
46.0,1,-36.51834,174.567762,1740373.38,5957414.609999999,D    +E,Low Producing Grassland
225.0,1,-36.518697,174.566915,1740296.85,5957376.24,D    +E,Low Producing Grassland
46.0,1,-36.518674,174.566727,1740280.13,5957379.02,D    +E,Low Producing Grassland
46.0,1,-36.518719,174.566975,1740302.21,5957373.659999999,D    +E,Low Producing Grassland
46.0,1,-36.519137,174.567748,1740370.67,5957326.19,D    +E,Low Producing Grassland
46.0,1,-36.519091,174.567071,1740310.14,5957332.29,D    +E,Low Producing Grassland
46.0,1,-36.523205,174.568246,1740407.89,5956874.19,D    +E,Low Producing Grassland
1.1,1,-36.523939,174.566889,1740285.06,5956794.67,D    +E,Low Producing Grassland
46.0,1,-36.523886,174.566952,1740290.85,5956800.45,D    +E,Low Producing Grassland
9.0,1,-36.526402,174.567235,1740311.64,5956520.92,D    +E,Low Producing Grassland
46.0,1,-36.528297,174.568301,1740403.61,5956309.13,D    +E,Low Producing Grassland
46.0,1,-36.529254,174.566209,1740214.66,5956206.08,D    +E,Low Producing Grassland
225.0,1,-36.529185,174.566486,1740239.55,5956213.3,D    +E,Low Producing Grassland
225.0,1,-36.53863,174.567401,1740304.4,5955164.17,C,Low Producing Grassland
46.0,1,-36.535556,174.565312,1740122.95,5955508.26,D    +E,Low Producing Grassland
46.0,1,-36.535827,174.565145,1740107.54,5955478.45,D    +E,Low Producing Grassland
46.0,1,-36.532987,174.565058,1740104.83,5955793.58,D    +E,Low Producing Grassland
225.0,1,-36.530333,174.564915,1740096.78,5956088.3,D    +E,Low Producing Grassland
46.0,1,-36.528919,174.56613,1740208.16,5956243.359999999,D    +E,Low Producing Grassland
46.0,1,-36.524216,174.564872,1740103.99,5956766.94,D    +E,Low Producing Grassland
46.0,1,-36.52457,174.564529,1740072.66,5956728.13,D    +E,Low Producing Grassland
46.0,1,-36.524651,174.564519,1740071.64,5956719.159999999,D    +E,Low Producing Grassland
46.0,1,-36.52487,174.563907,1740016.44,5956695.79,D    +E,Low Producing Grassland
46.0,1,-36.524869,174.563907,1740016.4,5956695.87,D    +E,Low Producing Grassland
46.0,1,-36.524629,174.563987,1740024.06,5956722.38,D    +E,Low Producing Grassland
46.0,1,-36.520783,174.565105,1740131.08,5957147.4,D    +E,Low Producing Grassland
46.0,1,-36.519769,174.565599,1740177.14,5957259.159999999,D    +E,Low Producing Grassland
46.0,1,-36.519683,174.565558,1740173.58,5957268.81,D    +E,Low Producing Grassland
46.0,1,-36.519594,174.565571,1740174.93,5957278.64,D    +E,Low Producing Grassland
1.1,1,-36.519816,174.565031,1740126.17,5957254.76,D    +E,Low Producing Grassland
46.0,1,-36.519603,174.565271,1740148.01,5957278.13,D    +E,Low Producing Grassland
225.0,1,-36.519547,174.56506,1740129.27,5957284.58,D    +E,Low Producing Grassland
46.0,1,-36.519107,174.563853,1740022.0,5957335.2,F    +E,Low Producing Grassland
46.0,1,-36.518649,174.564903,1740116.85,5957384.470000001,F    +E,Low Producing Grassland
46.0,1,-36.518611,174.564494,1740080.28,5957389.21,F    +E,Low Producing Grassland
46.0,1,-36.518245,174.565029,1740128.87,5957429.05,F    +E,Low Producing Grassland
46.0,1,-36.518487,174.564275,1740060.88,5957403.28,F    +E,Low Producing Grassland
46.0,1,-36.51838,174.563879,1740025.58,5957415.8,F    +E,Low Producing Grassland
46.0,1,-36.518298,174.563966,1740033.54,5957424.77,F    +E,Low Producing Grassland
46.0,1,-36.518477,174.563824,1740020.5,5957405.13,F    +E,Low Producing Grassland
46.0,1,-36.521571,174.704182,1752582.74,5956848.55,E    +F,Low Producing Grassland
225.0,1,-36.520078,174.701666,1752360.43,5957018.17,E    +F,Low Producing Grassland
225.0,1,-36.519473,174.701026,1752304.3,5957086.2,E    +F,Low Producing Grassland
225.0,1,-36.516851,174.704312,1752603.7,5957371.95,E    +F,Low Producing Grassland
46.0,1,-36.519991,174.697263,1751966.32,5957034.76,E    +F,Low Producing Grassland
225.0,1,-36.520286,174.69706,1751947.58,5957002.28,E    +F,Low Producing Grassland
225.0,1,-36.519971,174.697741,1752009.18,5957036.19,E    +F,Low Producing Grassland
46.0,1,-36.519141,174.693391,1751621.27,5957135.09,E    +F,Low Producing Grassland
46.0,1,-36.519016,174.693364,1751619.05,5957149.06,E    +F,Low Producing Grassland
46.0,1,-36.519391,174.695145,1751777.8,5957104.609999999,E    +F,Low Producing Grassland
46.0,1,-36.519213,174.695222,1751785.1,5957124.3,E    +F,Low Producing Grassland
225.0,1,-36.519273,174.685479,1750912.49,5957132.9,E    +F,Low Producing Grassland
46.0,1,-36.519211,174.684658,1750839.11,5957141.14,E    +F,Low Producing Grassland
46.0,1,-36.518522,174.686156,1750974.61,5957215.19,E    +F,Low Producing Grassland
46.0,1,-36.518903,174.685183,1750886.74,5957174.470000001,E    +F,Low Producing Grassland
225.0,1,-36.518878,174.6848,1750852.45,5957177.81,E    +F,Low Producing Grassland
225.0,1,-36.524366,174.703521,1752518.07,5956539.51,E    +F,Low Producing Grassland
46.0,1,-36.525287,174.704144,1752572.04,5956436.319999999,E,Low Producing Grassland
46.0,1,-36.525394,174.704277,1752583.79,5956424.26,E,Low Producing Grassland
46.0,1,-36.525473,174.704368,1752591.73,5956415.37,E,Low Producing Grassland
46.0,1,-36.525649,174.704407,1752594.9,5956395.68,E,Low Producing Grassland
225.0,1,-36.989195,175.252569,1800467.45,5903954.64,E    +D,Sand or Gravel
1.1,1,-36.488041,174.582967,1741790.13,5960753.51,E    +F,Low Producing Grassland
46.0,1,-36.487875,174.583301,1741820.36,5960771.52,E    +F,Low Producing Grassland
46.0,1,-36.487538,174.583184,1741810.5,5960809.03,E    +F,Low Producing Grassland
225.0,1,-36.487684,174.583804,1741865.8,5960791.88,E    +F,Low Producing Grassland
46.0,1,-36.486938,174.583856,1741871.8,5960874.619999999,E    +F,Low Producing Grassland
46.0,1,-36.486147,174.583876,1741875.02,5960962.3,E,Low Producing Grassland
46.0,1,-36.484055,174.584427,1741928.18,5961193.59,E,Low Producing Grassland
46.0,1,-36.484382,174.584115,1741899.67,5961157.79,E,Low Producing Grassland
46.0,1,-36.483837,174.58381,1741873.3,5961218.67,E,Low Producing Grassland
46.0,1,-36.483912,174.583835,1741875.45,5961210.31,E,Low Producing Grassland
46.0,1,-36.483805,174.583572,1741852.08,5961222.53,E,Low Producing Grassland
46.0,1,-36.473706,174.584276,1741933.54,5962341.91,F,Low Producing Grassland
9.0,1,-36.473723,174.584563,1741959.26,5962339.55,F,Low Producing Grassland
225.0,1,-36.474257,174.587301,1742203.63,5962276.31,F,Low Producing Grassland
46.0,1,-36.474486,174.587644,1742233.85,5962250.38,F,Low Producing Grassland
46.0,1,-36.474103,174.585671,1742057.86,5962295.819999999,F,Low Producing Grassland
225.0,1,-36.476302,174.587518,1742219.28,5962049.09,E,Low Producing Grassland
225.0,1,-36.477427,174.586897,1742161.61,5961925.2,E,Low Producing Grassland
46.0,1,-36.477109,174.586125,1742093.02,5961961.64,E,Low Producing Grassland
225.0,1,-36.478085,174.587413,1742206.63,5961851.46,E,Low Producing Grassland
225.0,1,-36.477618,174.586777,1742150.47,5961904.19,E,Low Producing Grassland
225.0,1,-36.477797,174.586957,1742166.33,5961884.04,E,Low Producing Grassland
225.0,1,-36.478222,174.585999,1742079.73,5961838.38,E,Low Producing Grassland
46.0,1,-36.477979,174.585782,1742060.65,5961865.6,E,Low Producing Grassland
46.0,1,-36.478211,174.585791,1742061.08,5961839.88,E,Low Producing Grassland
225.0,1,-36.478558,174.586576,1742130.75,5961800.22,E,Low Producing Grassland
46.0,1,-36.478765,174.586999,1742168.26,5961776.64,E,Low Producing Grassland
225.0,1,-36.478949,174.587244,1742189.91,5961755.85,E,Low Producing Grassland
225.0,1,-36.478987,174.587728,1742233.21,5961750.92,E,Low Producing Grassland
46.0,1,-36.482146,174.585984,1742071.16,5961403.02,E,Low Producing Grassland
225.0,1,-36.48447,174.587249,1742180.26,5961143.430000001,E,Low Producing Grassland
46.0,1,-36.490182,174.587081,1742154.75,5960510.0,E    +F,Low Producing Grassland
46.0,1,-36.490412,174.588359,1742268.79,5960482.56,E    +F,Low Producing Grassland
46.0,1,-36.490535,174.589393,1742361.18,5960467.34,E    +F,Low Producing Grassland
46.0,1,-36.491302,174.588985,1742323.24,5960382.89,E    +F,Low Producing Grassland
46.0,1,-36.490047,174.588511,1742283.16,5960522.859999999,E    +F,Low Producing Grassland
46.0,1,-36.486432,174.588052,1742248.64,5960924.57,E    +F,Low Producing Grassland
46.0,1,-36.486495,174.587767,1742222.92,5960917.92,E    +F,Low Producing Grassland
225.0,1,-36.479781,174.587905,1742247.57,5961662.609999999,E,Low Producing Grassland
46.0,1,-36.479396,174.588201,1742274.8,5961704.83,E,Low Producing Grassland
46.0,1,-36.479185,174.588089,1742265.15,5961728.41,E,Low Producing Grassland
46.0,1,-36.478616,174.588312,1742286.16,5961791.22,E,Low Producing Grassland
225.0,1,-36.478191,174.588626,1742315.09,5961837.95,E,Low Producing Grassland
225.0,1,-36.478154,174.588793,1742330.1,5961841.81,E,Low Producing Grassland
225.0,1,-36.478047,174.588508,1742304.81,5961854.03,E,Low Producing Grassland
225.0,1,-36.478068,174.589535,1742396.77,5961850.17,E,Low Producing Grassland
46.0,1,-36.473404,174.587528,1742225.49,5962370.63,F,Low Producing Grassland
46.0,1,-36.478136,174.589953,1742434.06,5961842.02,E,Low Producing Grassland
9.0,1,-36.478018,174.589981,1742436.85,5961855.1,E,Low Producing Grassland
225.0,1,-36.478892,174.590224,1742457.0,5961757.78,E,Low Producing Grassland
5.382,1,-36.4826,174.590805,1742502.23,5961345.57,E,Low Producing Grassland
225.0,1,-36.482055,174.590997,1742520.45,5961405.8,E,Low Producing Grassland
225.0,1,-36.483513,174.589895,1742419.06,5961245.68,E,Low Producing Grassland
225.0,1,-36.483533,174.591271,1742542.31,5961241.39,E,Low Producing Grassland
225.0,1,-36.483607,174.591639,1742575.11,5961232.6,E    +F,Low Producing Grassland
225.0,1,-36.484746,174.591447,1742555.82,5961106.56,E    +F,Low Producing Grassland
225.0,1,-36.484557,174.590809,1742499.01,5961128.42,E    +F,Low Producing Grassland
46.0,1,-36.484222,174.591068,1742522.81,5961165.29,E    +F,Low Producing Grassland
46.0,1,-36.486843,174.591289,1742537.81,5960874.2,E    +F,Low Producing Grassland
46.0,1,-36.486125,174.590736,1742489.58,5960954.58,E    +F,Low Producing Grassland
225.0,1,-36.492329,174.589927,1742405.77,5960267.56,F    +E,Low Producing Grassland
46.0,1,-36.491756,174.589891,1742403.63,5960331.23,E    +F,Low Producing Grassland
46.0,1,-36.492588,174.591079,1742508.45,5960237.119999999,F    +E,Low Producing Grassland
46.0,1,-36.492197,174.591106,1742511.66,5960280.42,F    +E,Low Producing Grassland
225.0,1,-36.492102,174.590561,1742463.0,5960291.78,F    +E,Low Producing Grassland
46.0,1,-36.492414,174.590364,1742444.78,5960257.49,F    +E,Low Producing Grassland
46.0,1,-36.493883,174.591629,1742555.39,5960092.64,E    +D,Low Producing Grassland
46.0,1,-36.493643,174.591392,1742534.6,5960119.649999999,E    +D,Low Producing Grassland
46.0,1,-36.494464,174.592112,1742597.62,5960027.48,E    +D,Low Producing Grassland
225.0,1,-36.486023,174.59248,1742646.06,5960963.37,E    +F,Low Producing Grassland
46.0,1,-36.485985,174.593267,1742716.59,5960966.37,E    +F,Low Producing Grassland
46.0,1,-36.486092,174.593554,1742742.1,5960954.149999999,F    +E,Low Producing Grassland
46.0,1,-36.48625,174.593691,1742754.1,5960936.359999999,F    +E,Low Producing Grassland
46.0,1,-36.486331,174.594009,1742782.4,5960926.930000001,F    +E,Low Producing Grassland
46.0,1,-36.486399,174.594139,1742793.97,5960919.21,E,Low Producing Grassland
46.0,1,-36.486546,174.593408,1742728.16,5960903.99,F    +E,Low Producing Grassland
46.0,1,-36.485487,174.5924,1742639.85,5961022.96,E    +F,Low Producing Grassland
46.0,1,-36.485219,174.592361,1742636.85,5961052.76,E    +F,Low Producing Grassland
